scan_id,timestamp_s,location,run_id,ssid,channel,rssi,found
73,252.0,Master_Bedroom,run_01,Master_Bedroom,1,-65,1
74,256.0,Master_Bedroom,run_01,Master_Bedroom,1,-67,1
75,259.0,Master_Bedroom,run_01,Master_Bedroom,1,-65,1
76,263.0,Master_Bedroom,run_01,Master_Bedroom,1,-66,1
77,267.0,Master_Bedroom,run_01,Master_Bedroom,1,-64,1
78,270.0,Master_Bedroom,run_01,Master_Bedroom,1,-64,1
79,274.0,Master_Bedroom,run_01,Master_Bedroom,1,-67,1
80,277.0,Master_Bedroom,run_01,Master_Bedroom,1,-69,1
81,281.0,Master_Bedroom,run_01,Master_Bedroom,1,-66,1
82,284.0,Master_Bedroom,run_01,Master_Bedroom,1,-66,1
83,288.0,Master_Bedroom,run_01,Master_Bedroom,1,-66,1
84,291.0,Master_Bedroom,run_01,Master_Bedroom,1,-64,1
85,295.0,Master_Bedroom,run_01,Master_Bedroom,1,-65,1
86,298.0,Master_Bedroom,run_01,Master_Bedroom,1,-67,1
