scan_id,timestamp_s,location,run_id,ssid,channel,rssi,found
123,428.0,Kitchen,run_01,Kitchen_Test,1,-60,1
124,431.0,Kitchen,run_01,Kitchen_Test,1,-61,1
125,435.0,Kitchen,run_01,Kitchen_Test,1,-61,1
126,438.0,Kitchen,run_01,Kitchen_Test,1,-61,1
127,442.0,Kitchen,run_01,Kitchen_Test,1,-62,1
128,445.0,Kitchen,run_01,Kitchen_Test,1,-62,1
129,449.0,Kitchen,run_01,Kitchen_Test,1,-62,1
130,452.0,Kitchen,run_01,Kitchen_Test,1,-60,1
131,456.0,Kitchen,run_01,Kitchen_Test,1,-62,1
132,459.0,Kitchen,run_01,Kitchen_Test,1,-61,1
133,463.0,Kitchen,run_01,Kitchen_Test,1,-61,1
134,466.0,Kitchen,run_01,Kitchen_Test,1,-60,1
135,470.0,Kitchen,run_01,Kitchen_Test,1,-60,1
136,473.0,Kitchen,run_01,Kitchen_Test,1,-60,1
137,477.0,Kitchen,run_01,Kitchen_Test,1,-60,1
138,481.0,Kitchen,run_01,Kitchen_Test,1,-61,1
139,484.0,Kitchen,run_01,Kitchen_Test,1,-60,1
140,488.0,Kitchen,run_01,Kitchen_Test,1,-60,1
141,491.0,Kitchen,run_01,Kitchen_Test,1,-60,1
142,495.0,Kitchen,run_01,Kitchen_Test,1,-60,1
143,498.0,Kitchen,run_01,Kitchen_Test,1,-60,1
144,502.0,Kitchen,run_01,Kitchen_Test,1,-61,1
145,505.0,Kitchen,run_01,Kitchen_Test,1,-60,1
146,509.0,Kitchen,run_01,Kitchen_Test,1,-60,1
147,512.0,Kitchen,run_01,Kitchen_Test,1,-60,1
148,516.0,Kitchen,run_01,Kitchen_Test,1,-61,1
149,519.0,Kitchen,run_01,Kitchen_Test,1,-60,1
150,523.0,Kitchen,run_01,Kitchen_Test,1,-60,1
151,526.0,Kitchen,run_01,Kitchen_Test,1,-59,1
152,530.0,Kitchen,run_01,Kitchen_Test,1,-60,1
153,533.0,Kitchen,run_01,Kitchen_Test,1,-59,1
154,537.0,Kitchen,run_01,Kitchen_Test,1,-61,1
155,540.0,Kitchen,run_01,Kitchen_Test,1,-61,1
156,544.0,Kitchen,run_01,Kitchen_Test,1,-61,1
157,547.0,Kitchen,run_01,Kitchen_Test,1,-61,1
158,551.0,Kitchen,run_01,Kitchen_Test,1,-63,1
159,554.0,Kitchen,run_01,Kitchen_Test,1,-61,1
160,558.0,Kitchen,run_01,Kitchen_Test,1,-61,1
161,561.0,Kitchen,run_01,Kitchen_Test,1,-61,1
162,565.0,Kitchen,run_01,Kitchen_Test,1,-61,1
163,568.0,Kitchen,run_01,Kitchen_Test,1,-61,1
164,572.0,Kitchen,run_01,Kitchen_Test,1,-61,1
165,575.0,Kitchen,run_01,Kitchen_Test,1,-62,1
166,579.0,Kitchen,run_01,Kitchen_Test,1,-62,1
167,582.0,Kitchen,run_01,Kitchen_Test,1,-61,1
168,586.0,Kitchen,run_01,Kitchen_Test,1,-60,1
169,589.0,Kitchen,run_01,Kitchen_Test,1,-61,1
170,593.0,Kitchen,run_01,Kitchen_Test,1,-61,1
171,596.0,Kitchen,run_01,Kitchen_Test,1,-61,1
