scan_id,timestamp_s,location,run_id,ssid,channel,rssi,found
65,225.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
66,228.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
67,232.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
68,236.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
69,239.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-73,1
70,243.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
71,246.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
72,250.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
73,253.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
74,257.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
75,260.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
76,264.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
77,267.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
78,271.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
79,274.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-73,1
80,278.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-73,1
81,281.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
82,285.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
83,288.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
84,292.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
85,295.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-72,1
86,299.0,Upstairs_Hallway,run_01,Upstairs_Hallway,1,-73,1
